state,city,year,month,week,disease,cases,deaths,temperature,precipitation,lai,latitude,longitude
Kerala,Kochi,2013,2,4,Typhoid,0,0,291.61,1.33,1.28,9.920015,76.258271
Kerala,Kochi,2013,2,4,Diarrhea,3,0,289.95,0.0,4.09,9.928867,76.270226
Kerala,Kochi,2013,2,4,Chikungunya,5,0,296.11,0.0,3.2,9.917751,76.243086
Kerala,Kochi,2013,2,4,Cholera,2,0,292.97,0.57,4.23,9.93981,76.268318
Kerala,Kochi,2013,2,4,Acute Gastroenteritis,1,1,292.76,0.0,4.16,9.927214,76.256556
Kerala,Kochi,2013,3,1,Dengue,7,0,293.11,1.02,5.67,9.928488,76.259285
Kerala,Kochi,2013,3,1,Malaria,2,0,296.3,3.24,5.1,9.919077,76.259398
Kerala,Kochi,2013,3,1,Typhoid,3,0,292.46,0.03,2.79,9.932821,76.265901
Kerala,Kochi,2013,3,1,Diarrhea,5,0,295.05,0.82,4.36,9.932068,76.267375
Kerala,Kochi,2013,3,1,Chikungunya,0,0,291.84,0.0,4.18,9.945081,76.278328
Kerala,Kochi,2013,3,1,Cholera,1,0,295.09,1.12,3.14,9.925928,76.251914
Kerala,Kochi,2013,3,1,Acute Gastroenteritis,2,0,294.0,1.38,4.44,9.941137,76.2498
Kerala,Kochi,2013,3,2,Dengue,10,0,289.06,1.07,5.63,9.918505,76.275836
Kerala,Kochi,2013,3,2,Malaria,6,0,290.89,3.14,3.64,9.932277,76.26807
Kerala,Kochi,2013,3,2,Typhoid,1,0,291.97,1.3,3.96,9.935339,76.262192
Kerala,Kochi,2013,3,2,Diarrhea,4,0,293.54,1.62,4.15,9.956758,76.266396
Kerala,Kochi,2013,3,2,Chikungunya,4,0,298.93,0.0,2.17,9.940557,76.272155
Kerala,Kochi,2013,3,2,Cholera,2,0,295.04,0.0,4.46,9.92068,76.272141
Kerala,Kochi,2013,3,2,Acute Gastroenteritis,1,0,294.05,0.38,5.6,9.912494,76.256452
Kerala,Kochi,2013,3,3,Dengue,6,0,294.99,0.0,3.96,9.930402,76.256566
Kerala,Kochi,2013,3,3,Malaria,4,0,291.06,0.51,5.83,9.922179,76.259118
Kerala,Kochi,2013,3,3,Typhoid,1,0,292.42,0.75,2.41,9.926224,76.254786
Kerala,Kochi,2013,3,3,Diarrhea,1,0,293.49,0.4,2.52,9.948765,76.264317
Kerala,Kochi,2013,3,3,Chikungunya,0,0,295.28,0.0,4.15,9.916947,76.26081
Kerala,Kochi,2013,3,3,Cholera,1,0,293.12,1.18,3.31,9.933512,76.255579
Kerala,Kochi,2013,3,3,Acute Gastroenteritis,0,0,295.66,1.58,6.6,9.933511,76.261717
Kerala,Kochi,2013,3,4,Dengue,17,0,291.3,0.42,4.66,9.939692,76.26348
Kerala,Kochi,2013,3,4,Malaria,3,0,290.79,0.93,0.55,9.925446,76.278833
Kerala,Kochi,2013,3,4,Typhoid,0,0,291.4,1.68,3.09,9.920717,76.261779
Kerala,Kochi,2013,3,4,Diarrhea,2,0,294.24,0.0,1.79,9.923191,76.280121
Kerala,Kochi,2013,3,4,Chikungunya,2,0,298.56,1.91,2.94,9.929833,76.267263
Kerala,Kochi,2013,3,4,Cholera,1,0,298.05,0.59,3.74,9.937011,76.273957
Kerala,Kochi,2013,3,4,Acute Gastroenteritis,2,0,289.01,0.0,2.12,9.931661,76.27278
Kerala,Kochi,2013,4,1,Dengue,12,0,283.32,1.12,8.22,9.929484,76.269952
Kerala,Kochi,2013,4,1,Malaria,9,0,291.75,0.67,5.31,9.940335,76.279194
Kerala,Kochi,2013,4,1,Typhoid,1,0,296.77,0.0,3.82,9.923447,76.267289
Kerala,Kochi,2013,4,1,Diarrhea,4,0,295.66,0.0,3.03,9.942384,76.255804
Kerala,Kochi,2013,4,1,Chikungunya,1,0,297.6,2.2,4.32,9.925181,76.281842
Kerala,Kochi,2013,4,1,Cholera,1,0,293.94,0.0,5.98,9.918084,76.254282
Kerala,Kochi,2013,4,1,Acute Gastroenteritis,0,0,291.26,0.66,7.86,9.925525,76.281444
Kerala,Kochi,2013,4,2,Dengue,8,0,290.21,0.37,7.77,9.936408,76.266991
Kerala,Kochi,2013,4,2,Malaria,6,0,292.79,0.15,3.93,9.926139,76.284273
Kerala,Kochi,2013,4,2,Typhoid,4,0,293.58,2.37,2.25,9.933206,76.257645
Kerala,Kochi,2013,4,2,Diarrhea,7,0,294.96,0.0,3.47,9.926119,76.257736
Kerala,Kochi,2013,4,2,Chikungunya,7,0,289.75,0.0,4.65,9.939433,76.248956
Kerala,Kochi,2013,4,2,Cholera,1,0,289.97,3.01,2.7,9.93638,76.27987
Kerala,Kochi,2013,4,2,Acute Gastroenteritis,3,0,293.72,0.0,3.1,9.944524,76.250358
Kerala,Kochi,2013,4,3,Dengue,10,0,298.24,0.0,2.92,9.927234,76.263947
Kerala,Kochi,2013,4,3,Malaria,4,0,289.14,0.0,5.25,9.928631,76.273212
Kerala,Kochi,2013,4,3,Typhoid,2,0,292.39,0.54,4.83,9.937118,76.268432
Kerala,Kochi,2013,4,3,Diarrhea,1,0,298.04,1.9,3.99,9.923767,76.257078
Kerala,Kochi,2013,4,3,Chikungunya,4,0,294.32,0.0,4.7,9.919844,76.261198
Kerala,Kochi,2013,4,3,Cholera,0,0,295.36,0.0,2.64,9.927892,76.272712
Kerala,Kochi,2013,4,3,Acute Gastroenteritis,1,0,291.2,2.73,4.06,9.932313,76.273585
Kerala,Kochi,2013,4,4,Dengue,8,0,289.03,0.0,6.04,9.946814,76.253376
Kerala,Kochi,2013,4,4,Malaria,5,0,288.56,0.28,7.28,9.940644,76.273333
Kerala,Kochi,2013,4,4,Typhoid,1,0,295.04,2.04,3.78,9.921207,76.257851
Kerala,Kochi,2013,4,4,Diarrhea,8,0,293.3,0.0,6.83,9.931326,76.263036
Kerala,Kochi,2013,4,4,Chikungunya,3,0,291.45,4.42,4.73,9.941248,76.267161
Kerala,Kochi,2013,4,4,Cholera,0,0,295.13,0.67,5.37,9.937232,76.26925
Kerala,Kochi,2013,4,4,Acute Gastroenteritis,0,0,298.53,1.57,3.54,9.911821,76.265977
Kerala,Kochi,2013,5,1,Dengue,12,0,292.95,0.0,3.69,9.922539,76.258729
Kerala,Kochi,2013,5,1,Malaria,6,0,299.13,0.69,5.19,9.934407,76.251817
Kerala,Kochi,2013,5,1,Typhoid,1,0,294.78,1.3,3.0,9.930923,76.282958
Kerala,Kochi,2013,5,1,Diarrhea,1,0,294.69,0.0,6.0,9.929599,76.262348
Kerala,Kochi,2013,5,1,Chikungunya,3,0,295.94,0.26,6.46,9.941848,76.269005
Kerala,Kochi,2013,5,1,Cholera,1,0,300.2,1.89,4.98,9.930306,76.263406
Kerala,Kochi,2013,5,1,Acute Gastroenteritis,1,0,294.66,2.29,5.09,9.927531,76.260166
Kerala,Kochi,2013,5,2,Dengue,9,0,290.8,2.05,4.08,9.918242,76.254205
Kerala,Kochi,2013,5,2,Malaria,7,0,299.0,0.52,3.71,9.930075,76.271847
Kerala,Kochi,2013,5,2,Typhoid,1,0,300.45,0.0,5.46,9.945085,76.259511
Kerala,Kochi,2013,5,2,Diarrhea,4,0,295.47,0.0,3.81,9.943457,76.286942
Kerala,Kochi,2013,5,2,Chikungunya,3,0,297.18,1.24,2.13,9.935625,76.268616
Kerala,Kochi,2013,5,2,Cholera,3,0,292.96,0.92,4.89,9.942472,76.281099
Kerala,Kochi,2013,5,2,Acute Gastroenteritis,1,0,292.72,2.46,3.95,9.928414,76.259815
Kerala,Kochi,2013,5,3,Dengue,11,0,302.23,0.0,2.04,9.927886,76.271343
Kerala,Kochi,2013,5,3,Malaria,5,0,290.6,0.0,3.22,9.914412,76.265329
Kerala,Kochi,2013,5,3,Typhoid,2,0,294.25,0.91,5.37,9.930184,76.266317
Kerala,Kochi,2013,5,3,Diarrhea,5,0,289.64,3.06,5.59,9.916614,76.260108
Kerala,Kochi,2013,5,3,Chikungunya,4,0,298.19,0.12,4.02,9.929425,76.284731
Kerala,Kochi,2013,5,3,Cholera,0,0,295.4,0.0,4.28,9.922081,76.272331
Kerala,Kochi,2013,5,3,Acute Gastroenteritis,0,0,297.38,0.42,3.56,9.933827,76.271853
Kerala,Kochi,2013,5,4,Dengue,11,0,290.66,2.47,4.47,9.923179,76.258906
Kerala,Kochi,2013,5,4,Malaria,4,0,292.54,2.1,1.93,9.913662,76.268025
Kerala,Kochi,2013,5,4,Typhoid,4,0,294.04,1.96,4.11,9.938475,76.275145
Kerala,Kochi,2013,5,4,Diarrhea,4,0,292.76,0.3,5.25,9.914375,76.262221
Kerala,Kochi,2013,5,4,Chikungunya,4,0,295.9,1.8,6.85,9.926884,76.27856
Kerala,Kochi,2013,5,4,Cholera,1,0,297.44,0.11,2.95,9.941454,76.265184
Kerala,Kochi,2013,5,4,Acute Gastroenteritis,1,0,289.62,1.96,2.49,9.922754,76.271883
Kerala,Kochi,2013,6,1,Dengue,28,0,296.05,2.3,3.73,9.931519,76.25775
Kerala,Kochi,2013,6,1,Malaria,8,0,290.59,2.0,2.88,9.928279,76.272439
Kerala,Kochi,2013,6,1,Typhoid,3,0,288.48,4.56,3.96,9.930189,76.253803
Kerala,Kochi,2013,6,1,Diarrhea,7,0,292.71,3.16,4.75,9.911207,76.25122
Kerala,Kochi,2013,6,1,Chikungunya,8,0,294.9,2.82,4.5,9.931012,76.28448
Kerala,Kochi,2013,6,1,Cholera,2,0,295.5,4.93,1.91,9.926352,76.259305
Kerala,Kochi,2013,6,1,Acute Gastroenteritis,3,0,297.52,3.21,4.23,9.937741,76.274444
Kerala,Kochi,2013,6,2,Dengue,36,0,293.12,3.3,4.59,9.932485,76.267325
Kerala,Kochi,2013,6,2,Malaria,7,0,295.92,5.24,1.72,9.914432,76.283838
Kerala,Kochi,2013,6,2,Typhoid,1,0,293.75,3.95,2.22,9.95244,76.287046
Kerala,Kochi,2013,6,2,Diarrhea,6,0,294.6,4.3,3.75,9.926734,76.278292
Kerala,Kochi,2013,6,2,Chikungunya,10,0,299.76,0.98,3.65,9.935745,76.275326
Kerala,Kochi,2013,6,2,Cholera,1,0,297.53,3.2,4.23,9.91759,76.274618
Kerala,Kochi,2013,6,2,Acute Gastroenteritis,4,0,297.55,4.13,4.74,9.915236,76.246423
Kerala,Kochi,2013,6,3,Dengue,22,0,298.5,2.67,4.72,9.934668,76.279936
Kerala,Kochi,2013,6,3,Malaria,5,0,302.35,3.78,2.71,9.93725,76.266505
Kerala,Kochi,2013,6,3,Typhoid,1,0,296.46,3.52,2.45,9.92633,76.253219
Kerala,Kochi,2013,6,3,Diarrhea,2,0,297.81,5.32,3.92,9.936396,76.257338
Kerala,Kochi,2013,6,3,Chikungunya,8,0,293.5,4.48,3.89,9.922797,76.258547
Kerala,Kochi,2013,6,3,Cholera,2,0,294.36,4.55,1.73,9.929374,76.279421
Kerala,Kochi,2013,6,3,Acute Gastroenteritis,6,0,296.64,3.93,2.89,9.932883,76.2681
Kerala,Kochi,2013,6,4,Dengue,29,0,293.42,3.73,1.6,9.931527,76.251695
Kerala,Kochi,2013,6,4,Malaria,9,0,289.21,3.39,3.83,9.933693,76.265505
Kerala,Kochi,2013,6,4,Typhoid,4,0,297.63,3.57,5.42,9.941619,76.274404
Kerala,Kochi,2013,6,4,Diarrhea,11,0,293.6,3.66,4.07,9.939226,76.272413
Kerala,Kochi,2013,6,4,Chikungunya,19,0,294.97,4.3,3.04,9.93267,76.280343
Kerala,Kochi,2013,6,4,Cholera,3,0,295.15,3.7,3.99,9.940623,76.265882
Kerala,Kochi,2013,6,4,Acute Gastroenteritis,1,0,291.1,5.03,5.68,9.916798,76.273244
Kerala,Kochi,2013,7,1,Dengue,26,0,300.54,3.62,3.22,9.917998,76.285237
Kerala,Kochi,2013,7,1,Malaria,6,0,297.01,3.38,1.54,9.926616,76.258329
Kerala,Kochi,2013,7,1,Typhoid,5,0,295.95,3.99,3.4,9.93033,76.268679
Kerala,Kochi,2013,7,1,Diarrhea,7,0,297.56,4.18,2.59,9.932778,76.279346
Kerala,Kochi,2013,7,1,Chikungunya,11,0,294.6,4.36,2.72,9.934264,76.269396
Kerala,Kochi,2013,7,1,Cholera,4,0,293.6,4.32,3.49,9.932035,76.270026
Kerala,Kochi,2013,7,1,Acute Gastroenteritis,2,0,295.53,3.35,3.61,9.927689,76.260608
Kerala,Kochi,2013,7,2,Dengue,26,0,296.1,3.97,1.43,9.940441,76.269876
Kerala,Kochi,2013,7,2,Malaria,5,0,292.97,5.52,4.67,9.919809,76.261677
Kerala,Kochi,2013,7,2,Typhoid,4,0,296.97,4.47,5.21,9.945472,76.255655
Kerala,Kochi,2013,7,2,Diarrhea,6,0,299.41,2.84,3.22,9.937241,76.26756
Kerala,Kochi,2013,7,2,Chikungunya,8,0,297.43,1.42,5.09,9.939632,76.287624
Kerala,Kochi,2013,7,2,Cholera,1,0,299.61,3.77,3.53,9.925206,76.258977
Kerala,Kochi,2013,7,2,Acute Gastroenteritis,1,0,297.59,5.49,6.17,9.913388,76.266875
Kerala,Kochi,2013,7,3,Dengue,33,0,298.68,3.0,3.32,9.935518,76.286306
Kerala,Kochi,2013,7,3,Malaria,15,0,303.03,4.41,3.36,9.944553,76.265474
Kerala,Kochi,2013,7,3,Typhoid,4,0,299.96,4.13,3.02,9.932013,76.281474
Kerala,Kochi,2013,7,3,Diarrhea,5,0,290.68,2.2,6.27,9.919374,76.264158
Kerala,Kochi,2013,7,3,Chikungunya,9,0,292.93,5.22,3.74,9.934018,76.277627
Kerala,Kochi,2013,7,3,Cholera,1,0,295.39,5.4,4.26,9.922977,76.260432
Kerala,Kochi,2013,7,3,Acute Gastroenteritis,5,0,299.76,4.86,5.34,9.935537,76.26897
Kerala,Kochi,2013,7,4,Dengue,29,0,297.0,2.94,6.27,9.917414,76.284003
Kerala,Kochi,2013,7,4,Malaria,7,0,294.95,3.78,4.36,9.932297,76.260319
Kerala,Kochi,2013,7,4,Typhoid,3,0,294.5,2.04,5.65,9.945442,76.270294
Kerala,Kochi,2013,7,4,Diarrhea,5,0,299.84,2.89,1.71,9.931364,76.249584
Kerala,Kochi,2013,7,4,Chikungunya,6,0,299.33,4.56,4.73,9.962104,76.283143
Kerala,Kochi,2013,7,4,Cholera,2,0,300.64,4.28,5.01,9.942955,76.262712
Kerala,Kochi,2013,7,4,Acute Gastroenteritis,2,0,298.28,4.97,3.02,9.923557,76.277789
Kerala,Kochi,2013,8,1,Dengue,28,0,299.16,2.81,4.9,9.927668,76.268836
Kerala,Kochi,2013,8,1,Malaria,11,0,300.26,3.36,3.94,9.936939,76.265972
Kerala,Kochi,2013,8,1,Typhoid,9,0,294.7,0.95,3.11,9.941494,76.255141
Kerala,Kochi,2013,8,1,Diarrhea,4,0,297.19,2.5,3.24,9.945149,76.271901
Kerala,Kochi,2013,8,1,Chikungunya,10,0,294.16,5.27,2.87,9.91657,76.272916
Kerala,Kochi,2013,8,1,Cholera,2,0,288.78,5.62,1.56,9.93518,76.281045
Kerala,Kochi,2013,8,1,Acute Gastroenteritis,5,0,299.71,2.2,4.58,9.941071,76.285746
Kerala,Kochi,2013,8,2,Dengue,29,0,295.99,0.0,7.52,9.943278,76.253563
Kerala,Kochi,2013,8,2,Malaria,9,0,296.19,2.61,5.47,9.950993,76.289174
Kerala,Kochi,2013,8,2,Typhoid,3,0,296.38,3.69,5.6,9.923045,76.271431
Kerala,Kochi,2013,8,2,Diarrhea,8,0,294.04,5.72,3.26,9.932139,76.269084
Kerala,Kochi,2013,8,2,Chikungunya,13,0,298.8,5.02,5.57,9.921822,76.270525
Kerala,Kochi,2013,8,2,Cholera,2,0,296.98,4.3,2.24,9.941207,76.285876
Kerala,Kochi,2013,8,2,Acute Gastroenteritis,4,0,298.82,2.19,4.98,9.919902,76.265533
Kerala,Kochi,2013,8,3,Dengue,22,1,294.71,2.69,3.05,9.928542,76.282493
Kerala,Kochi,2013,8,3,Malaria,3,0,293.62,4.39,3.99,9.93229,76.277954
Kerala,Kochi,2013,8,3,Typhoid,2,0,296.23,2.29,3.67,9.939195,76.276831
Kerala,Kochi,2013,8,3,Diarrhea,4,0,293.9,2.99,4.75,9.925263,76.255271
Kerala,Kochi,2013,8,3,Chikungunya,11,0,299.79,3.5,3.6,9.908953,76.272793
Kerala,Kochi,2013,8,3,Cholera,1,0,293.95,3.59,4.38,9.939745,76.277242
Kerala,Kochi,2013,8,3,Acute Gastroenteritis,1,0,295.9,3.96,4.78,9.922885,76.258111
Kerala,Kochi,2013,8,4,Dengue,23,0,291.34,1.3,4.93,9.931793,76.278948
Kerala,Kochi,2013,8,4,Malaria,17,0,304.16,2.35,2.28,9.924726,76.289125
Kerala,Kochi,2013,8,4,Typhoid,4,0,296.71,2.0,4.1,9.921891,76.256415
Kerala,Kochi,2013,8,4,Diarrhea,5,0,296.91,2.36,4.92,9.922436,76.256939
Kerala,Kochi,2013,8,4,Chikungunya,5,0,294.92,1.89,1.36,9.93781,76.280502
Kerala,Kochi,2013,8,4,Cholera,3,0,295.82,3.72,3.51,9.937501,76.27179
Kerala,Kochi,2013,8,4,Acute Gastroenteritis,3,0,300.97,3.5,5.41,9.924068,76.284784
Kerala,Kochi,2013,9,1,Dengue,28,0,296.86,0.0,3.18,9.936565,76.264854
Kerala,Kochi,2013,9,1,Malaria,9,0,298.5,0.0,0.9,9.929576,76.277982
Kerala,Kochi,2013,9,1,Typhoid,0,0,299.71,0.0,2.64,9.924679,76.281543
Kerala,Kochi,2013,9,1,Diarrhea,9,0,292.53,0.61,2.64,9.930685,76.28469
Kerala,Kochi,2013,9,1,Chikungunya,11,0,301.44,0.81,5.27,9.931536,76.262046
Kerala,Kochi,2013,9,1,Cholera,2,0,297.9,0.31,2.18,9.933667,76.270574
Kerala,Kochi,2013,9,1,Acute Gastroenteritis,0,0,293.84,0.85,3.4,9.914538,76.254424
Kerala,Kochi,2013,9,2,Dengue,30,0,297.89,0.0,3.39,9.933481,76.278792
Kerala,Kochi,2013,9,2,Malaria,7,0,293.01,0.0,4.58,9.952211,76.272441
Kerala,Kochi,2013,9,2,Typhoid,6,0,296.04,0.79,4.12,9.921929,76.244923
Kerala,Kochi,2013,9,2,Diarrhea,0,0,299.36,0.0,4.0,9.936864,76.274302
Kerala,Kochi,2013,9,2,Chikungunya,9,0,295.34,1.12,5.08,9.906071,76.275502
Kerala,Kochi,2013,9,2,Cholera,3,0,292.73,0.0,1.74,9.924828,76.285889
Kerala,Kochi,2013,9,2,Acute Gastroenteritis,4,0,294.82,0.46,3.44,9.932093,76.25066
Kerala,Kochi,2013,9,3,Dengue,32,0,295.78,0.0,7.99,9.923017,76.267611
Kerala,Kochi,2013,9,3,Malaria,7,0,297.86,2.76,4.33,9.936177,76.279005
Kerala,Kochi,2013,9,3,Typhoid,3,0,296.95,0.0,4.97,9.930475,76.255166
Kerala,Kochi,2013,9,3,Diarrhea,7,0,298.32,1.22,3.99,9.917449,76.25563
Kerala,Kochi,2013,9,3,Chikungunya,3,0,295.11,0.0,4.23,9.931486,76.238349
Kerala,Kochi,2013,9,3,Cholera,3,0,293.47,1.33,2.83,9.931461,76.260495
Kerala,Kochi,2013,9,3,Acute Gastroenteritis,2,0,297.27,0.53,2.52,9.933137,76.265878
Kerala,Kochi,2013,9,4,Dengue,32,0,298.37,0.13,3.68,9.92608,76.254195
Kerala,Kochi,2013,9,4,Malaria,13,0,299.46,4.14,5.68,9.925485,76.265882
Kerala,Kochi,2013,9,4,Typhoid,1,0,300.15,1.24,5.33,9.939492,76.266744
Kerala,Kochi,2013,9,4,Diarrhea,5,0,300.5,0.78,4.06,9.930126,76.267091
Kerala,Kochi,2013,9,4,Chikungunya,12,0,299.47,0.6,1.78,9.941772,76.275587
Kerala,Kochi,2013,9,4,Cholera,0,0,296.87,0.29,3.11,9.939646,76.260592
Kerala,Kochi,2013,9,4,Acute Gastroenteritis,1,0,295.49,2.18,3.9,9.935169,76.261681
Kerala,Kochi,2013,10,1,Dengue,11,0,293.25,0.0,4.07,9.942169,76.270419
Kerala,Kochi,2013,10,1,Malaria,7,0,298.35,0.0,3.45,9.913332,76.272248
Kerala,Kochi,2013,10,1,Typhoid,4,0,294.32,0.0,2.29,9.92924,76.269364
Kerala,Kochi,2013,10,1,Diarrhea,3,0,299.15,1.49,3.33,9.91721,76.265493
Kerala,Kochi,2013,10,1,Chikungunya,3,0,296.64,1.64,5.22,9.914561,76.26602
Kerala,Kochi,2013,10,1,Cholera,1,0,296.87,0.71,5.04,9.939506,76.269488
Kerala,Kochi,2013,10,1,Acute Gastroenteritis,5,0,295.11,0.0,5.81,9.913914,76.267015
Kerala,Kochi,2013,10,2,Dengue,19,0,301.77,1.2,5.45,9.932874,76.269196
Kerala,Kochi,2013,10,2,Malaria,4,0,304.35,1.17,5.85,9.932728,76.267067
Kerala,Kochi,2013,10,2,Typhoid,0,0,293.99,1.05,2.48,9.92935,76.280243
Kerala,Kochi,2013,10,2,Diarrhea,4,0,294.27,1.53,3.22,9.92751,76.252164
Kerala,Kochi,2013,10,2,Chikungunya,5,0,299.54,2.15,1.91,9.932184,76.279809
Kerala,Kochi,2013,10,2,Cholera,1,0,295.97,0.5,5.41,9.949046,76.259917
Kerala,Kochi,2013,10,2,Acute Gastroenteritis,1,0,301.0,2.12,4.48,9.926093,76.260353
Kerala,Kochi,2013,10,3,Dengue,11,0,298.99,1.09,2.79,9.930834,76.251708
Kerala,Kochi,2013,10,3,Malaria,3,0,293.59,1.51,4.73,9.934428,76.268455
Kerala,Kochi,2013,10,3,Typhoid,2,0,303.86,0.6,4.89,9.934752,76.2687
Kerala,Kochi,2013,10,3,Diarrhea,6,0,302.44,0.12,2.19,9.946266,76.258852
Kerala,Kochi,2013,10,3,Chikungunya,2,0,298.58,1.5,1.36,9.940162,76.271998
Kerala,Kochi,2013,10,3,Cholera,1,0,299.77,1.72,3.97,9.935693,76.272634
Kerala,Kochi,2013,10,3,Acute Gastroenteritis,1,0,296.68,1.86,5.84,9.933536,76.272882
Kerala,Kochi,2013,10,4,Dengue,11,0,293.06,0.96,3.9,9.930623,76.263931
Kerala,Kochi,2013,10,4,Malaria,6,0,300.92,0.2,1.95,9.919007,76.262854
Kerala,Kochi,2013,10,4,Typhoid,2,0,300.18,0.14,5.38,9.923361,76.265414
Kerala,Kochi,2013,10,4,Diarrhea,5,0,294.22,0.99,4.28,9.906956,76.259312
Kerala,Kochi,2013,10,4,Chikungunya,1,0,300.18,2.23,2.65,9.957086,76.252628
Kerala,Kochi,2013,10,4,Cholera,1,0,292.39,1.25,5.6,9.940716,76.268232
Kerala,Kochi,2013,10,4,Acute Gastroenteritis,1,0,297.63,0.0,4.57,9.934667,76.262664
Kerala,Kochi,2013,11,1,Dengue,20,0,293.72,0.85,2.56,9.932852,76.26725
Kerala,Kochi,2013,11,1,Malaria,11,0,300.47,0.0,2.99,9.935278,76.281762
Kerala,Kochi,2013,11,1,Typhoid,2,0,295.87,2.72,2.46,9.9328,76.265558
Kerala,Kochi,2013,11,1,Diarrhea,3,0,300.49,0.0,3.93,9.920753,76.261512
Kerala,Kochi,2013,11,1,Chikungunya,6,0,291.55,1.11,4.19,9.925506,76.295027
Kerala,Kochi,2013,11,1,Cholera,1,0,300.11,0.73,3.99,9.912239,76.272758
Kerala,Kochi,2013,11,1,Acute Gastroenteritis,2,0,299.35,0.21,4.73,9.911369,76.274238
Kerala,Kochi,2013,11,2,Dengue,5,1,293.95,0.0,2.27,9.926039,76.275048
Kerala,Kochi,2013,11,2,Malaria,6,0,297.85,0.0,3.94,9.924958,76.256072
Kerala,Kochi,2013,11,2,Typhoid,2,0,297.21,0.0,3.11,9.931763,76.279478
Kerala,Kochi,2013,11,2,Diarrhea,6,0,296.36,0.0,1.7,9.924839,76.258765
Kerala,Kochi,2013,11,2,Chikungunya,1,0,300.4,0.0,6.11,9.930352,76.266117
Kerala,Kochi,2013,11,2,Cholera,1,0,294.12,0.0,2.67,9.959626,76.271919
Kerala,Kochi,2013,11,2,Acute Gastroenteritis,0,0,298.7,2.61,4.31,9.925581,76.280389
Kerala,Kochi,2013,11,3,Dengue,9,0,300.47,0.0,4.98,9.930274,76.251054
Kerala,Kochi,2013,11,3,Malaria,5,0,294.57,0.0,4.28,9.939386,76.259257
Kerala,Kochi,2013,11,3,Typhoid,4,0,292.97,0.0,5.2,9.932554,76.264681
Kerala,Kochi,2013,11,3,Diarrhea,7,0,299.01,2.15,4.77,9.945591,76.263417
Kerala,Kochi,2013,11,3,Chikungunya,5,0,300.56,1.56,3.87,9.936272,76.26321
Kerala,Kochi,2013,11,3,Cholera,1,0,296.98,0.38,3.06,9.931078,76.262967
Kerala,Kochi,2013,11,3,Acute Gastroenteritis,1,0,295.21,0.0,5.6,9.947554,76.259796
Kerala,Kochi,2013,11,4,Dengue,17,1,299.64,0.0,4.87,9.924187,76.272729
Kerala,Kochi,2013,11,4,Malaria,2,0,305.76,2.23,3.42,9.928915,76.272348
Kerala,Kochi,2013,11,4,Typhoid,2,0,302.05,0.0,5.56,9.944744,76.262587
Kerala,Kochi,2013,11,4,Diarrhea,3,0,301.07,0.22,4.66,9.952903,76.286184
Kerala,Kochi,2013,11,4,Chikungunya,2,0,293.94,1.75,1.94,9.926634,76.272572
Kerala,Kochi,2013,11,4,Cholera,2,0,301.02,1.39,2.02,9.920659,76.26553
Kerala,Kochi,2013,11,4,Acute Gastroenteritis,0,0,298.36,1.71,2.65,9.915342,76.261191
Kerala,Kochi,2013,12,1,Dengue,14,0,302.82,1.38,2.12,9.929753,76.265399
Kerala,Kochi,2013,12,1,Malaria,8,0,299.65,0.0,2.62,9.910256,76.272818
Kerala,Kochi,2013,12,1,Typhoid,1,0,302.31,2.2,3.55,9.939385,76.265745
Kerala,Kochi,2013,12,1,Diarrhea,4,0,298.52,2.11,4.14,9.910236,76.270188
Kerala,Kochi,2013,12,1,Chikungunya,2,0,298.04,0.06,3.3,9.913656,76.264214
Kerala,Kochi,2013,12,1,Cholera,2,0,303.27,1.37,3.68,9.92836,76.274969
Kerala,Kochi,2013,12,1,Acute Gastroenteritis,1,0,298.61,0.0,4.93,9.917091,76.263322
Kerala,Kochi,2013,12,2,Dengue,7,0,298.68,0.24,3.35,9.937227,76.272585
Kerala,Kochi,2013,12,2,Malaria,8,0,298.88,0.0,4.82,9.925742,76.265585
Kerala,Kochi,2013,12,2,Typhoid,3,0,304.07,2.51,4.3,9.939529,76.27922
Kerala,Kochi,2013,12,2,Diarrhea,2,0,297.33,0.44,4.75,9.925309,76.267306
Kerala,Kochi,2013,12,2,Chikungunya,5,0,300.87,1.6,5.61,9.934797,76.251752
Kerala,Kochi,2013,12,2,Cholera,1,0,300.08,0.0,3.92,9.939569,76.258176
Kerala,Kochi,2013,12,2,Acute Gastroenteritis,2,0,295.31,2.71,1.86,9.917843,76.269426
Kerala,Kochi,2013,12,3,Dengue,8,0,301.0,0.08,4.09,9.933445,76.263406
Kerala,Kochi,2013,12,3,Malaria,5,0,294.08,0.08,3.87,9.938523,76.267214
Kerala,Kochi,2013,12,3,Typhoid,3,0,294.6,1.71,4.02,9.936184,76.264118
Kerala,Kochi,2013,12,3,Diarrhea,2,0,302.74,1.33,2.69,9.915692,76.287987
Kerala,Kochi,2013,12,3,Chikungunya,1,0,300.62,0.98,2.91,9.93369,76.267395
Kerala,Kochi,2013,12,3,Cholera,0,0,301.14,1.08,2.79,9.937576,76.260177
Kerala,Kochi,2013,12,3,Acute Gastroenteritis,1,0,295.25,0.88,0.84,9.939341,76.279697
Kerala,Kochi,2013,12,4,Dengue,7,0,303.35,0.15,3.44,9.929845,76.278531
Kerala,Kochi,2013,12,4,Malaria,6,0,300.71,0.8,2.95,9.920426,76.265808
